text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:26,FALSE,NA,1.44E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Cortneybgod,20623,TRUE,FALSE,NA,NA,
"RT @Saha38728480: @narendramodi But the life of the middle class here is very much in question by online businesses like AMAZON. Pay a litt?,FALSE,0,NA,2021-09-26 01:25:58,FALSE,NA,1441937054670094336""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Saha38728480,1,TRUE,FALSE,NA,NA,,,,,,,,
"RT @catherine___c: Australia Post is still shocked after 18 months that people locked up are online shopping. Get with the program &amp; get mo?,FALSE,0,NA,2021-09-26 01:25:41,FALSE,NA,1441936982083469316""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ElsaJade3,25,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:25:27,FALSE,NA,1441936924982263808""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AzulinoLippy,315,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:25,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Jilliancanaless,20623,TRUE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:25:20,FALSE,NA,1441936893843677185""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",xrbrxv,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:25:16,FALSE,NA,1441936878446415880""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",livelivefever,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:24:52,FALSE,NA,1441936778475163651""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",letitrain0625,315,TRUE,FALSE,NA,NA,,,,,,,,
The past month I’ve been online window shopping for red pants and corduroy pants?and i found red corduroy pants at?https://t.co/qA7obhp1kP,FALSE,0,NA,9/26/2021 1:24,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nfea_,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:24:30,FALSE,NA,1441936686557106176""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SandraMickus01,315,TRUE,FALSE,NA,NA,,,,,,,,
#Finance #Dreams #hardwork #earn #income #online #affiliatemarketing Check my #website #makemoney #earnmoney?https://t.co/KhUOq2QdM6,FALSE,0,NA,9/26/2021 1:24,TRUE,NA,1.44E+18,NA,"<a href=\https://contentstudio.io\"" rel=\""nofollow\"">ContentStudio.io</a>""",bmurphypointman,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",jonaaaamrcl,20623,TRUE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:24:11,FALSE,NA,1441936608375160832""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",demellifluous,315,TRUE,FALSE,NA,NA,,,,,,,,
online shopping while crying <U+0001F635><U+200D><U+0001F4AB>,FALSE,0,NA,9/26/2021 1:23,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",irlyadiraa,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:23:48,FALSE,NA,1441936510853345287""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",st_louieee,315,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:23,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",suarezjess1994,20623,TRUE,FALSE,NA,NA,
"Shopping online is fantastic for comparison shopping, because never before have you had the ability to see all the?https://t.co/TUSOFksWr0",FALSE,0,NA,9/26/2021 1:23,TRUE,NA,1.44E+18,NA,"<a href=\https://socialrabbitplugin.com/\"" rel=\""nofollow\"">SocialRabbit Plugin</a>""",lux_martz,0,FALSE,FALSE,NA,NA,
"RT @GoForHealth: This Week's Arrivals of Men's and Women's Clothing and Perfumes At The One Fashion NOW: https://t.co/D1wB4otU6Q - An onlin?,FALSE,0,NA,2021-09-26 01:22:47,FALSE,NA,1441936252379541511""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Oleg81572326,275,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:22:27,FALSE,NA,1441936168174559235""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ReginaRamon,315,TRUE,FALSE,NA,NA,,,,,,,,
Shop Grocery Items through Amazon Pantry online Super Market store at Best Prices in India @?https://t.co/4IB5KF1BVf,FALSE,1,NA,9/26/2021 1:22,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",VISWAS2ALL,0,FALSE,FALSE,NA,NA,
"Online shopping for Electronics from a great selection of Landline Phones, VOIP Phones, Answering Machines, Prepaid?https://t.co/BQDU2euczO",FALSE,1,NA,9/26/2021 1:22,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",VISWAS2ALL,0,FALSE,FALSE,NA,NA,
"Whoever runs the Amazon ads on Instagram really gets me. I constantly get ads for upscale puzzles, hair curling gad?https://t.co/FoY4SqvCb0",FALSE,0,NA,9/26/2021 1:22,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",the_tiffanylea,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:21:38,FALSE,NA,1441935964603969539""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",bbyclaubo,315,TRUE,FALSE,NA,NA,,,,,,,,
I always find myself spending money in the early hours of the morning .. Online shopping is the devil !,FALSE,0,NA,9/26/2021 1:21,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Hannsssssss,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:21:06,FALSE,NA,1441935831149711360""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",l1sh29,315,TRUE,FALSE,NA,NA,,,,,,,,
@AussieVal10 @MichelleDelaha5 I've also heard from a confidential source that COLES will only allow vaccinated to s?https://t.co/ImQBUjTeUV,FALSE,0,AussieVal10,9/26/2021 1:21,TRUE,1.44E+18,1.44E+18,1.40E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AntiFalseFlag,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:20:42,FALSE,NA,1441935728087289858""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ShellyForce1,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @duoleveling: Please pardon the dust, we're in the process of moving into our (new?) guild hall! (Who knew online shopping was so conven?,FALSE,0,NA,2021-09-26 01:20:34,FALSE,NA,1441935697909223424""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TheAncientArk,2,TRUE,FALSE,NA,NA,,,,,,,,
RT @SwetaKu43193852: @AmazonHelp Amazon is fraud fake  online never purchase,FALSE,0,NA,9/26/2021 1:20,FALSE,NA,1.44E+18,NA,"<a href=\https://vchima.com\"" rel=\""nofollow\"">test-shield-bot</a>""",ShieldVoC,1,TRUE,FALSE,NA,NA,
"Now on air: Rock Creek Park by The Blackbyrds Listen online at https://t.co/Tpm1kpir4L
 Buy song?https://t.co/ScgYPfca51",FALSE,0,NA,9/26/2021 1:20,TRUE,NA,1.44E+18,NA,"<a href=\http://www.funkycorner.it\"" rel=\""nofollow\"">Funky Corner Radio</a>""",Funky_Corner,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:19:28,FALSE,NA,1441935417813528578""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",IrinaRouge,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @catherine___c: Australia Post is still shocked after 18 months that people locked up are online shopping. Get with the program &amp; get mo?,FALSE,0,NA,2021-09-26 01:19:24,FALSE,NA,1441935402613411850""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dtite67,25,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:18:54,FALSE,NA,1441935275379154944""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GuadalupeGonzCh,315,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:18,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ruberryz_,20623,TRUE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:18:27,FALSE,NA,1441935164003790849""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",victorbuteraa,315,TRUE,FALSE,NA,NA,,,,,,,,
"@ididseerussia @sjaustex @dstiddypop43 Online shopping is the best option, for ppl like me. When I find clothes tha?https://t.co/FETtHXcJt8",FALSE,0,ididseerussia,9/26/2021 1:18,TRUE,1.44E+18,1.44E+18,1.20E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Gspirithorse,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:18:15,FALSE,NA,1441935112115867656""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",crestsofwaves,315,TRUE,FALSE,NA,NA,,,,,,,,
@narendramodi But the life of the middle class here is very much in question by online businesses like AMAZON. Pay?https://t.co/vmYU6QFgRZ,FALSE,1,narendramodi,9/26/2021 1:18,TRUE,1.44E+18,1.44E+18,18839785,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Saha38728480,1,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:18:03,FALSE,NA,1441935064628187137""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tito28junrxto,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:17:56,FALSE,NA,1441935032021516288""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",M020856,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:17:40,FALSE,NA,1441934966644822029""",NA,"<a href=\http://www.echofon.com/\"" rel=\""nofollow\"">Echofon</a>""",Star1019Hawaii,315,TRUE,FALSE,NA,NA,,,,,,,,
Does anyone else have a wife that has an addiction to online shopping https://t.co/92MjvWFx7q,FALSE,0,NA,9/26/2021 1:17,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CrowdSentry,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:16:59,FALSE,NA,1441934793260814339""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LaCiudadana4,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:16:48,FALSE,NA,1441934747618271238""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",heaven_0508,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:16:32,FALSE,NA,1441934680094232579""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",aflyguynew1,315,TRUE,FALSE,NA,NA,,,,,,,,
"@ChequeMay8 I honestly don’t enjoy online shopping. I hate not being able to touch/see/try things.
But yes, it is a?https://t.co/LprdC4bSAZ",FALSE,1,ChequeMay8,9/26/2021 1:16,TRUE,1.44E+18,1.44E+18,4708268322,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",laurie_ms,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:16:11,FALSE,NA,1441934591065931776""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JiminJhu7,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:16:05,FALSE,NA,1441934568076967937""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tillyest,315,TRUE,FALSE,NA,NA,,,,,,,,
supposed to be doing hw but started online shopping <U+0001F62D>,FALSE,0,NA,9/26/2021 1:16,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_kaysimonee,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:15,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SyireenLerr,20623,TRUE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:15:42,FALSE,NA,1441934471922520071""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DirkMarais3,315,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:15,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_christinaroble,20623,TRUE,FALSE,NA,NA,
Every time I get comfortable in my bed I start online shopping <U+0001F612>,FALSE,2,NA,9/26/2021 1:15,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",imhoodbarbie,0,FALSE,FALSE,NA,NA,
@Ariesfirebomb u can just buy on amazon?! i didn’t like the whole subscription concept so never shopped it online j?https://t.co/FPNl4TjHXq,FALSE,1,Ariesfirebomb,9/26/2021 1:15,TRUE,1.44E+18,1.44E+18,21636705,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_omgigi_,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:14:32,FALSE,NA,1441934177230733312""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Estevo06021894,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:14:31,FALSE,NA,1441934172201783304""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LiamCavalcante,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:14:30,FALSE,NA,1441934170196832259""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RaynWavz,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:14:17,FALSE,NA,1441934113250938882""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PrinceStreetENT,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:14:11,FALSE,NA,1441934088479248385""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",orange_parrot19,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:13:53,FALSE,NA,1441934012893724674""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",gpeci,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f?,FALSE,0,NA,2021-09-26 01:13:25,FALSE,NA,1441933894924787713""",NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",shadowknows722,5723,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:13,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Haifaaaaaaaa,20623,TRUE,FALSE,NA,NA,
"RT @RUbuddie: In general, I think that in the midst of a pandemic you need to act like Buck in the upcoming 5x03 - order everything online,?,FALSE,0,NA,2021-09-26 01:13:13,FALSE,NA,1441933847130738689""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SraMultiFandom,2,TRUE,FALSE,NA,NA,,,,,,,,
"@laurie_ms Go outside. It’s a beautiful day today. You’ll feel better. And online shopping is fun, all the best deals at your finger tips :)",FALSE,0,laurie_ms,9/26/2021 1:13,FALSE,1.44E+18,1.44E+18,446648535,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ChequeMay8,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:12:56,FALSE,NA,1441933775521284104""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BetteronaBudget,315,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/26/2021 1:12,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",feeyough_,20623,TRUE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:12:44,FALSE,NA,1441933723449049088""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AmandaRayLaw,315,TRUE,FALSE,NA,NA,,,,,,,,
@SultanaSinger Online shopping <U+0001F6D2>,FALSE,0,SultanaSinger,9/26/2021 1:12,FALSE,1.44E+18,1.44E+18,1.12E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",unstoppabll,0,FALSE,FALSE,NA,NA,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:12:17,FALSE,NA,1441933613595959301""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ricktgarrett,315,TRUE,FALSE,NA,NA,,,,,,,,
"RT @duoleveling: Please pardon the dust, we're in the process of moving into our (new?) guild hall! (Who knew online shopping was so conven?,FALSE,0,NA,2021-09-26 01:12:02,FALSE,NA,1441933549813305346""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",reiterasu,2,TRUE,FALSE,NA,NA,,,,,,,,
"RT @LeoDiCaprio: Thanks to a powerful collaboration btwn @rewild, @Coldplay &amp; @GlblCtzn, governors from 3 Brazilian Amazonia states are com?,FALSE,0,NA,2021-09-26 01:12:00,FALSE,NA,1441933539507802113""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",gbdsu123,315,TRUE,FALSE,NA,NA,,,,,,,,
"@KyloKaren You can buy trades from various places online too, often at a discount. It doesn't have to be Amazon. So?https://t.co/fPiTJaLUQe",FALSE,0,KyloKaren,9/26/2021 1:11,TRUE,1.44E+18,1.44E+18,24273188,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Geodude96,0,FALSE,FALSE,NA,NA,
"RT @_nasminn: Online shopping <U+0001F495><U+0001F60D><U+0001F970><U+0001F618>&gt;&gt;
Returning items <U+0001F92E><U+0001F62D><U+0001F922><U+0001F915>&lt;&lt;&lt;",FALSE,0,NA,9/26/2021 1:11,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lovesickbrii,48,TRUE,FALSE,NA,NA,
